store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday
667,2,823,1,0,0,0
251,3,1890,1,0,0,0
781,2,820,1,1,0,1
877,6,702,1,0,0,0
742,3,835,1,1,0,0
1111,6,257,1,0,0,0
251,5,3793,1,1,0,0
425,4,405,1,1,0,0
304,3,909,1,1,0,0
425,1,533,1,1,0,0
850,7,0,0,0,0,0
752,7,0,0,0,0,0
95,2,1211,1,1,0,0
716,3,346,1,0,0,0
666,1,509,1,0,0,0
317,2,589,1,1,0,0
1021,5,1140,1,0,0,0
984,5,798,1,0,0,1
287,5,833,1,1,0,0
10,5,528,1,0,0,0
336,7,0,0,0,0,0
1016,3,441,1,0,0,0
1061,7,0,0,0,0,0
1039,7,0,0,0,0,0
123,2,1080,1,1,0,1
952,3,472,1,1,0,0
750,5,389,1,1,0,0
4,7,0,0,0,0,0
99,2,394,1,0,0,0
707,1,1141,1,1,0,0
263,3,379,1,1,0,1
329,1,769,1,1,0,0
576,6,936,1,0,0,0
898,5,660,1,0,0,0
47,2,995,1,1,0,0
1021,6,1268,1,0,0,0
238,1,1024,1,0,0,0
835,1,488,1,0,0,0
362,2,1220,1,1,0,1
432,6,946,1,0,0,0
268,1,600,1,0,0,0
263,4,314,1,1,0,1
100,1,528,1,0,0,0
1031,4,423,1,1,0,0
933,5,813,1,0,0,0
522,4,551,1,0,0,0
889,5,590,1,1,0,0
764,3,458,1,0,0,0
956,3,867,1,1,0,0
642,7,0,0,0,0,0
106,7,0,0,0,0,0
837,6,252,1,0,0,0
1069,6,375,1,0,0,0
329,4,522,1,0,0,1
874,6,544,1,0,0,0
657,2,852,1,1,0,0
839,5,542,1,0,0,0
792,4,597,1,0,0,0
467,5,1309,1,1,0,0
799,2,852,1,0,0,0
236,4,798,1,0,0,0
961,2,753,1,1,0,1
529,2,668,1,0,0,0
835,5,687,1,1,0,0
737,2,1357,1,1,0,0
187,5,758,1,0,0,0
202,2,407,1,0,0,0
873,6,245,1,0,0,0
952,5,528,1,1,0,0
769,7,2453,1,0,0,0
149,3,0,0,1,0,0
837,3,499,1,1,0,0
268,3,643,1,1,0,1
402,5,673,1,0,0,0
671,3,710,1,1,0,1
351,3,640,1,1,0,0
100,3,758,1,1,0,1
872,2,754,1,0,0,0
628,2,671,1,0,0,1
415,5,519,1,0,0,0
789,2,614,1,0,0,1
861,5,485,1,0,0,0
436,7,0,0,0,0,0
164,1,541,1,0,0,0
868,3,507,1,0,0,1
783,2,706,1,0,0,1
654,6,319,1,0,0,0
88,7,0,0,0,0,0
681,7,0,0,0,0,0
154,5,737,1,0,0,0
783,7,0,0,0,0,0
1054,4,647,1,1,0,0
186,4,363,1,1,0,0
971,7,0,0,0,0,0
668,6,1009,1,0,0,0
688,6,164,1,0,0,0
333,4,1256,1,1,0,0
109,2,796,1,1,0,1
1039,2,744,1,0,0,0
579,4,831,1,1,0,0
752,4,346,1,0,0,0
966,2,598,1,0,0,0
150,5,866,1,1,0,0
819,4,571,1,1,0,0
314,2,598,1,1,0,0
675,5,502,1,0,0,0
231,4,389,1,1,0,0
913,4,948,1,0,0,0
927,3,759,1,0,0,0
842,3,1061,1,1,0,0
998,2,491,1,0,0,0
527,7,0,0,0,0,0
80,3,494,1,1,0,0
118,7,0,0,0,0,0
960,3,437,1,0,0,0
74,7,0,0,0,0,0
1017,1,1094,1,0,0,0
443,5,589,1,1,0,0
594,3,456,1,1,0,0
735,7,0,0,0,0,0
392,2,830,1,1,0,0
355,2,1026,1,0,0,0
534,2,525,1,1,0,0
370,1,532,1,0,0,0
772,7,0,0,0,0,0
663,3,691,1,0,0,0
962,1,1229,1,1,0,0
301,4,587,1,0,0,0
1053,5,967,1,1,0,0
309,5,542,1,0,0,0
1069,6,710,1,0,0,0
571,3,531,1,1,0,0
627,6,758,1,0,0,0
312,4,432,1,0,0,1
1008,4,725,1,1,0,0
65,2,435,1,0,0,0
146,7,0,0,0,0,0
58,6,583,1,0,0,0
697,4,903,1,0,0,0
829,2,625,1,0,0,0
735,3,582,1,0,0,0
370,4,637,1,1,0,1
371,6,510,1,0,0,0
519,1,560,1,1,0,0
867,7,199,1,0,0,0
701,5,487,1,0,0,1
297,1,0,0,0,0,0
974,4,1504,1,1,0,0
1033,5,1421,1,1,0,0
782,2,722,1,1,0,0
535,2,1197,1,1,0,0
966,5,686,1,1,0,1
256,1,878,1,0,0,0
801,4,458,1,1,0,0
644,1,1144,1,1,0,0
689,3,616,1,0,0,0
236,3,743,1,0,0,1
257,6,425,1,0,0,0
325,4,1078,1,1,0,1
266,2,654,1,1,0,0
113,1,703,1,0,0,0
752,4,512,1,1,0,1
175,7,0,0,0,0,0
501,7,0,0,0,0,0
476,3,888,1,1,0,0
57,7,0,0,0,0,0
138,3,640,1,0,0,0
26,4,574,1,0,0,0
1071,3,737,1,0,0,0
993,2,921,1,1,0,0
821,2,1020,1,1,0,0
714,6,320,1,0,0,0
401,3,759,1,0,0,0
1110,3,462,1,1,0,0
1074,3,434,1,0,0,1
566,2,645,1,1,0,0
655,3,488,1,0,0,0
774,4,786,1,1,0,0
110,1,580,1,0,0,0
338,5,694,1,1,0,1
866,5,506,1,1,0,0
799,2,1586,1,0,0,1
107,7,0,0,0,0,1
472,4,683,1,1,0,1
259,7,2654,1,0,0,0
288,7,0,0,0,0,0
618,7,0,0,0,0,0
316,5,1080,1,1,0,0
537,5,614,1,0,0,0
835,5,645,1,0,0,0
5,1,747,1,1,0,0
695,2,427,1,0,0,0
343,1,700,1,0,0,1
37,4,668,1,0,0,0
7,1,802,1,0,0,0
58,5,518,1,1,0,0
506,6,622,1,0,0,0
486,5,576,1,1,0,0
163,5,789,1,0,0,0
717,5,643,1,1,0,0
354,5,958,1,1,0,0
1026,6,746,1,0,0,0
1020,2,1105,1,1,0,0
905,4,1180,1,1,0,0
462,1,528,1,0,0,0
668,3,1258,1,1,0,0
669,1,371,1,0,0,0
186,6,405,1,0,0,0
18,1,995,1,1,0,0
357,7,0,0,0,0,0
602,3,540,1,0,0,0
642,7,0,0,0,0,0
270,5,1186,1,1,0,0
300,2,1036,1,1,0,0
589,3,519,1,1,0,0
482,3,818,1,1,0,1
773,2,776,1,1,0,1
180,6,1175,1,0,0,0
828,6,303,1,0,0,0
1086,3,893,1,0,0,0
384,3,870,1,0,0,0
185,6,479,1,0,0,0
685,7,0,0,0,0,0
638,5,582,1,0,0,1
785,7,0,0,0,0,0
40,3,1107,1,1,0,0
1087,2,480,1,0,0,0
44,6,477,1,0,0,0
519,2,676,1,1,0,0
360,7,0,0,0,0,0
432,5,1483,1,1,0,1
52,1,522,1,0,0,1
176,2,703,1,1,0,0
802,2,534,1,1,0,1
422,2,433,1,1,0,0
574,5,743,1,1,0,0
1094,3,295,1,0,0,0
625,6,557,1,0,0,0
329,2,495,1,0,0,1
484,1,855,1,1,0,1
89,5,603,1,0,0,0
284,5,575,1,1,0,1
987,2,1080,1,1,0,1
189,2,836,1,1,0,1
943,6,587,1,0,0,0
457,2,459,1,1,0,0
730,3,1043,1,1,0,0
107,7,0,0,0,0,0
907,1,723,1,0,0,0
755,2,706,1,0,0,0
489,6,280,1,0,0,0
167,7,0,0,0,0,0
321,2,530,1,0,0,0
163,4,882,1,1,0,0
871,1,385,1,0,0,1
823,4,489,1,0,0,0
304,6,727,1,0,0,0
901,7,0,0,0,0,0
573,1,301,1,0,0,0
539,4,1033,1,0,0,1
184,5,511,1,0,0,1
23,7,0,0,0,0,0
26,2,431,1,0,0,0
519,7,0,0,0,0,0
788,7,0,0,0,0,0
156,5,1021,1,1,0,0
826,4,732,1,0,0,0
363,3,814,1,0,0,0
666,4,497,1,0,0,0
505,5,505,1,0,0,0
537,2,587,1,1,0,0
1045,5,1189,1,1,0,1
582,1,1160,1,1,0,0
305,4,556,1,1,0,1
538,6,332,1,0,0,0
420,4,368,1,1,0,0
959,3,700,1,0,0,1
12,6,866,1,0,0,0
433,4,636,1,1,0,0
813,2,933,1,1,0,0
338,1,542,1,0,0,0
70,1,644,1,0,0,1
325,2,607,1,0,0,0
119,4,566,1,0,0,1
1108,4,652,1,1,0,0
527,1,1105,1,1,0,0
838,1,0,0,0,0,1
796,1,506,1,1,0,0
457,6,442,1,0,0,0
597,3,703,1,0,0,1
360,5,909,1,1,0,1
459,7,0,0,0,0,0
565,7,0,0,0,0,0
685,4,750,1,1,0,0
153,5,0,0,0,0,1
889,5,523,1,0,0,1
592,7,0,0,0,0,0
899,5,774,1,1,0,0
887,5,727,1,0,0,0
1112,5,753,1,0,0,0
1034,5,618,1,0,0,1
91,6,627,1,0,0,0
663,6,799,1,0,0,0
715,3,608,1,0,0,0
417,6,532,1,0,0,0
606,2,659,1,1,0,1
560,3,1480,1,0,0,0
609,5,0,0,1,0,0
583,7,0,0,0,0,0
419,7,0,0,0,0,0
168,2,678,1,0,0,0
1109,2,714,1,1,0,0
584,3,326,1,0,0,0
610,1,829,1,1,0,0
47,6,694,1,0,0,0
574,1,648,1,0,0,0
825,2,389,1,0,0,0
483,6,211,1,0,0,0
1093,2,675,1,0,0,0
566,7,0,0,0,0,0
730,4,948,1,1,0,0
1078,2,509,1,1,0,0
266,4,458,1,0,0,0
478,1,897,1,1,0,0
76,7,0,0,0,0,0
776,3,595,1,1,0,1
520,1,515,1,1,0,0
42,3,1031,1,0,0,0
621,6,732,1,0,0,0
126,2,477,1,0,0,1
319,3,836,1,1,0,0
821,1,903,1,0,0,1
1052,3,828,1,1,0,1
328,2,634,1,1,0,0
614,1,995,1,1,0,0
1109,2,518,1,1,0,0
470,6,2659,1,0,0,0
971,1,849,1,0,0,0
201,2,342,1,0,0,0
879,4,0,0,0,0,0
1051,1,999,1,0,0,0
740,2,485,1,0,0,1
316,2,704,1,0,0,0
946,2,667,1,1,0,0
944,4,1000,1,0,0,0
184,3,677,1,1,0,0
824,1,938,1,0,0,0
339,7,0,0,0,0,0
944,5,1061,1,0,0,1
187,7,0,0,0,0,0
61,7,0,0,0,0,0
425,4,456,1,0,0,0
270,7,0,0,0,0,0
871,4,0,0,1,0,0
9,2,482,1,0,0,1
162,6,574,1,0,0,0
390,1,1073,1,0,0,0
238,6,803,1,0,0,0
1103,5,0,0,1,0,0
594,4,517,1,1,0,0
205,4,962,1,1,0,0
346,4,542,1,1,0,0
96,3,0,0,0,0,0
543,6,125,1,0,0,0
336,1,2385,1,1,0,0
402,3,512,1,0,0,0
1002,1,732,1,0,0,0
567,4,712,1,1,0,0
917,4,1005,1,1,0,1
259,2,2671,1,1,0,0
485,4,396,1,1,0,0
919,5,731,1,0,0,0
205,7,0,0,0,0,0
723,3,478,1,0,0,0
460,3,337,1,1,0,0
634,7,0,0,0,0,0
1114,1,3066,1,1,0,0
139,5,554,1,1,0,0
931,7,0,0,0,0,0
952,6,571,1,0,0,0
326,1,531,1,1,0,1
116,6,710,1,0,0,0
207,5,1089,1,1,0,0
260,6,866,1,0,0,0
718,4,0,0,1,0,0
698,7,0,0,0,0,0
42,5,1125,1,1,0,1
263,3,297,1,1,0,0
518,2,507,1,0,0,1
419,4,861,1,1,0,0
720,4,752,1,1,0,0
684,6,814,1,0,0,0
468,6,1002,1,0,0,0
437,7,0,0,0,0,0
333,3,1165,1,0,0,0
51,2,345,1,0,0,0
664,7,0,0,0,0,0
143,7,0,0,0,0,0
168,6,491,1,0,0,0
872,4,791,1,0,0,1
521,7,0,0,0,0,0
456,4,0,0,1,0,0
613,6,864,1,0,0,0
321,5,648,1,0,0,1
931,7,385,1,0,0,0
592,6,457,1,0,0,0
1021,5,973,1,0,0,0
400,3,1104,1,0,0,0
844,3,636,1,1,0,0
82,4,955,1,1,0,0
945,7,0,0,0,0,0
858,4,378,1,1,0,1
505,3,630,1,1,0,0
620,5,0,0,1,0,1
187,6,488,1,0,0,0
1094,7,0,0,0,0,0
468,6,1027,1,0,0,0
891,2,1286,1,1,0,0
523,2,1470,1,0,0,0
235,4,426,1,0,0,0
224,1,357,1,0,0,0
925,6,2017,1,0,0,0
1078,4,541,1,1,0,0
495,2,414,1,1,0,0
821,3,864,1,1,0,0
346,2,642,1,1,0,0
151,6,616,1,0,0,0
755,2,953,1,1,0,1
9,3,718,1,1,0,0
1044,6,822,1,0,0,0
713,6,1422,1,0,0,0
624,1,668,1,0,0,0
469,4,1408,1,1,0,0
440,2,684,1,1,0,0
321,6,635,1,0,0,0
1071,2,810,1,1,0,0
762,6,407,1,0,0,0
690,7,0,0,0,0,0
950,1,583,1,0,0,0
134,7,0,0,0,0,0
158,4,475,1,0,0,0
408,3,406,1,0,0,0
355,3,1072,1,1,0,0
710,6,384,1,0,0,0
612,2,600,1,1,0,0
580,5,1386,1,0,0,0
20,3,948,1,1,0,0
1099,2,1098,1,1,0,1
1037,1,1075,1,1,0,0
1107,7,0,0,0,0,0
61,4,479,1,0,0,1
488,6,456,1,0,0,0
336,7,0,0,0,0,1
470,3,1796,1,0,0,0
1111,3,386,1,0,0,0
386,5,560,1,0,0,0
322,2,694,1,1,0,0
647,5,742,1,1,0,1
218,1,684,1,0,0,0
941,3,530,1,0,0,1
1098,1,995,1,1,0,0
1051,2,1110,1,1,0,0
702,7,0,0,0,0,0
1113,2,741,1,1,0,0
249,2,560,1,1,0,1
170,7,0,0,0,0,0
740,5,566,1,0,0,0
1032,1,848,1,0,0,1
787,6,823,1,0,0,0
1003,1,932,1,1,0,0
837,3,563,1,0,0,0
1047,5,592,1,1,0,1
95,2,861,1,0,0,0
227,7,0,0,0,0,0
227,1,590,1,0,0,0
696,1,1054,1,1,0,0
669,7,0,0,0,0,0
975,2,757,1,1,0,0
7,2,1113,1,1,0,0
1055,4,1083,1,0,0,0
701,1,494,1,0,0,0
154,1,701,1,0,0,1
195,6,1231,1,0,0,0
1012,2,453,1,1,0,0
873,5,468,1,1,0,0
45,3,473,1,1,0,0
34,3,918,1,0,0,0
755,4,864,1,0,0,0
128,1,700,1,1,0,1
414,4,548,1,1,0,0
1074,7,0,0,0,0,0
794,5,485,1,1,0,0
536,3,700,1,0,0,0
909,5,857,1,0,0,1
662,7,0,0,0,0,0
227,5,480,1,0,0,0
1075,7,0,0,0,0,0
517,6,373,1,0,0,1
622,4,462,1,1,0,0
699,3,952,1,1,0,0
330,1,543,1,1,0,0
1074,1,393,1,0,0,0
1067,7,0,0,0,0,0
352,7,0,0,0,0,0
699,2,884,1,0,0,0
764,3,569,1,1,0,0
358,3,1075,1,1,0,0
549,1,620,1,1,0,0
834,2,614,1,0,0,0
897,1,347,1,1,0,0
150,6,818,1,0,0,0
484,5,868,1,1,0,0
381,4,979,1,1,0,0
74,7,0,0,0,0,0
1093,6,715,1,0,0,0
555,1,0,0,0,0,1
314,6,314,1,0,0,0
135,5,0,0,1,0,0
1015,2,516,1,0,0,0
919,1,924,1,1,0,0
743,4,456,1,1,0,0
134,3,485,1,0,0,0
371,3,528,1,1,0,0
553,1,603,1,1,0,0
398,4,516,1,1,0,0
426,4,664,1,1,0,0
337,2,712,1,0,0,1
775,7,0,0,0,0,0
1041,4,0,0,1,0,1
864,6,357,1,0,0,0
516,5,727,1,1,0,0
853,1,902,1,0,0,0
207,1,1504,1,0,0,0
812,4,848,1,1,0,0
217,5,695,1,0,0,1
108,7,0,0,0,0,0
425,5,442,1,0,0,0
842,3,1068,1,1,0,0
147,3,748,1,0,0,0
852,1,724,1,1,0,0
150,3,827,1,0,0,0
548,6,342,1,0,0,0
266,3,0,0,0,0,0
328,1,571,1,0,0,0
98,6,451,1,0,0,0
631,1,743,1,1,0,0
527,7,0,0,0,0,0
306,1,518,1,0,0,0
38,6,534,1,0,0,0
814,5,847,1,1,0,0
224,5,614,1,0,0,0
147,7,0,0,0,0,0
648,6,625,1,0,0,0
171,1,1241,1,1,0,0
116,7,0,0,0,0,0
1113,7,0,0,0,0,0
861,3,489,1,1,0,0
483,1,848,1,1,0,0
332,3,540,1,0,0,0
953,6,276,1,0,0,0
1053,4,982,1,1,0,0
393,5,610,1,0,0,0
837,5,619,1,1,0,0
95,5,0,0,0,0,1
528,1,1227,1,1,0,0
512,1,1327,1,1,0,0
879,6,343,1,0,0,0
303,3,681,1,1,0,1
272,3,674,1,1,0,0
156,1,660,1,0,0,0
777,5,399,1,1,0,0
408,3,466,1,1,0,0
296,6,489,1,0,0,1
1061,4,523,1,0,0,0
235,1,824,1,1,0,0
431,2,1239,1,1,0,0
680,7,0,0,0,0,0
391,5,1000,1,0,0,0
493,4,795,1,1,0,0
1068,1,281,1,0,0,0
124,2,567,1,1,0,1
471,2,641,1,1,0,0
308,6,695,1,0,0,0
135,4,464,1,1,0,1
1110,4,0,0,0,0,0
543,7,0,0,0,0,0
337,7,0,0,0,0,0
934,3,609,1,0,0,1
915,3,373,1,0,0,0
178,3,727,1,0,0,1
384,7,0,0,0,0,0
868,6,619,1,0,0,1
927,7,0,0,0,0,0
883,3,463,1,0,0,0
869,6,797,1,0,0,0
1052,2,700,1,0,0,0
500,6,404,1,0,0,0
737,7,0,0,0,0,0
546,4,1767,1,1,0,0
679,4,937,1,0,0,1
136,1,542,1,1,0,0
229,6,578,1,0,0,0
185,7,0,0,0,0,0
392,3,776,1,1,0,0
401,2,807,1,1,0,0
127,7,0,0,0,0,0
256,3,1247,1,1,0,0
1075,2,1169,1,1,0,0
771,6,550,1,0,0,0
1023,5,592,1,0,0,1
652,2,691,1,1,0,0
236,6,611,1,0,0,0
158,7,0,0,0,0,0
1077,6,294,1,0,0,0
944,7,0,0,0,0,0
1077,3,482,1,0,0,0
869,7,0,0,0,0,0
53,5,575,1,0,0,0
100,6,828,1,0,0,0
86,5,644,1,1,0,0
883,3,423,1,0,0,0
741,7,0,0,0,0,0
1053,3,889,1,0,0,1
447,1,603,1,0,0,0
835,1,610,1,0,0,0
310,4,687,1,0,0,0
83,2,271,1,0,0,0
1089,3,942,1,1,0,0
1024,4,619,1,0,0,0
45,7,0,0,0,0,0
434,2,617,1,0,0,0
512,2,1201,1,0,0,1
59,3,523,1,0,0,1
182,3,359,1,0,0,0
631,7,0,0,0,0,0
403,2,729,1,0,0,0
381,4,1083,1,1,0,0
349,5,790,1,1,0,0
21,1,379,1,0,0,0
422,7,0,0,0,0,0
749,7,0,0,0,0,0
121,7,0,0,0,0,0
256,7,0,0,0,0,0
1001,1,632,1,0,0,0
196,5,955,1,1,0,1
24,6,607,1,0,0,0
758,3,619,1,0,0,0
626,3,564,1,0,0,0
479,2,1331,1,0,0,0
960,7,0,0,0,0,0
188,7,0,0,0,0,0
131,3,602,1,1,0,0
593,3,1018,1,0,0,0
844,2,406,1,1,0,0
436,6,741,1,0,0,0
33,2,883,1,0,0,1
980,7,0,0,0,0,0
1037,2,686,1,0,0,1
58,2,591,1,1,0,0
908,5,435,1,1,0,0
875,2,496,1,1,0,0
396,5,0,0,1,0,0
181,5,767,1,0,0,0
50,6,533,1,0,0,0
82,1,675,1,0,0,0
313,3,893,1,1,0,1
891,7,0,0,0,0,0
340,1,668,1,0,0,1
869,7,0,0,0,0,0
392,5,933,1,0,0,0
821,4,887,1,1,0,0
7,5,1000,1,1,0,0
334,7,0,0,0,0,0
860,4,630,1,0,0,0
801,2,340,1,0,0,0
354,2,891,1,1,0,0
1032,1,1295,1,1,0,1
653,7,0,0,0,0,0
824,1,852,1,1,0,1
1084,4,684,1,0,0,0
1044,1,1074,1,1,0,0
197,5,792,1,0,0,0
335,5,3029,1,1,0,0
1109,5,492,1,1,0,0
592,3,519,1,0,0,0
241,3,602,1,1,0,1
17,2,815,1,0,0,0
903,7,0,0,0,0,0
464,6,1566,1,0,0,0
1086,4,840,1,0,0,0
97,5,773,1,1,0,1
1012,1,470,1,0,0,1
228,3,646,1,1,0,0
1087,3,604,1,1,0,0
843,7,0,0,0,0,0
93,1,540,1,0,0,1
876,7,0,0,0,0,0
384,7,0,0,0,0,0
160,6,544,1,0,0,0
668,1,1410,1,1,0,0
157,7,0,0,0,0,0
42,1,1096,1,0,0,0
631,3,580,1,1,0,0
287,1,0,0,0,0,0
822,6,743,1,0,0,0
986,1,1085,1,1,0,0
774,7,0,0,0,0,0
461,6,609,1,0,0,0
105,4,676,1,1,0,0
681,4,444,1,1,0,1
364,2,702,1,1,0,0
799,7,0,0,0,0,0
189,6,725,1,0,0,0
445,5,2136,1,1,0,0
291,3,1051,1,1,0,0
643,1,975,1,0,0,0
829,6,1020,1,0,0,0
86,4,238,1,0,0,0
279,6,722,1,0,0,0
455,1,0,0,0,0,0
1003,5,752,1,0,0,0
85,5,981,1,1,0,0
769,7,2437,1,0,0,0
11,7,0,0,0,0,0
585,7,0,0,0,0,0
21,7,0,0,0,0,0
51,3,384,1,0,0,0
634,7,0,0,0,0,0
845,4,394,1,1,0,0
90,5,887,1,1,0,0
153,5,652,1,1,0,0
1108,4,0,0,0,0,0
309,1,775,1,1,0,0
748,3,455,1,1,0,0
955,3,298,1,0,0,0
147,2,825,1,1,0,0
786,3,555,1,0,0,0
476,2,812,1,1,0,1
59,4,503,1,0,0,0
605,7,0,0,0,0,0
616,5,914,1,1,0,0
737,2,852,1,0,0,1
266,3,397,1,0,0,1
779,3,596,1,0,0,1
456,2,1019,1,1,0,1
227,2,580,1,1,0,0
12,3,836,1,0,0,0
981,2,625,1,0,0,0
572,6,570,1,0,0,0
620,2,595,1,0,0,0
223,4,0,0,0,0,0
57,5,1040,1,1,0,1
690,5,895,1,1,0,0
354,5,678,1,0,0,0
961,6,626,1,0,0,0
321,7,0,0,0,0,0
919,2,843,1,1,0,0
233,6,808,1,0,0,0
1034,6,268,1,0,0,0
505,6,403,1,0,0,0
895,5,762,1,0,0,0
451,5,481,1,1,0,0
403,5,797,1,1,0,0
931,2,272,1,0,0,0
770,2,904,1,1,0,0
1014,4,1558,1,1,0,0
715,5,718,1,1,0,1
400,7,0,0,0,0,0
812,6,393,1,0,0,0
1046,3,652,1,1,0,0
472,4,618,1,1,0,0
40,3,485,1,1,0,0
1114,4,3231,1,0,0,1
756,2,2310,1,1,0,1
917,1,940,1,1,0,0
3,1,720,1,0,0,1
429,3,398,1,1,0,0
118,6,564,1,0,0,0
518,5,559,1,1,0,0
1007,7,0,0,0,0,0
285,2,362,1,0,0,0
948,5,1886,1,0,0,0
39,5,523,1,0,0,0
412,4,0,0,0,0,1
1058,1,893,1,1,0,0
686,7,0,0,0,0,0
581,6,314,1,0,0,0
834,7,0,0,0,0,0
977,6,413,1,0,0,0
189,6,796,1,0,0,0
452,2,500,1,0,0,0
672,4,1302,1,0,0,1
530,7,587,1,0,0,0
432,7,0,0,0,0,0
269,2,1738,1,1,0,1
257,4,657,1,1,0,0
942,5,431,1,0,0,0
371,1,661,1,1,0,0
335,3,3139,1,1,0,0
69,6,893,1,0,0,0
1094,2,347,1,1,0,0
674,2,876,1,0,0,1
31,7,0,0,0,0,0
567,4,778,1,0,0,0
821,6,608,1,0,0,0
211,4,1413,1,0,0,0
75,2,649,1,1,0,1
2,2,641,1,1,0,0
573,1,423,1,1,0,0
845,2,367,1,0,0,0
286,4,411,1,0,0,0
607,3,522,1,1,0,0
703,4,386,1,1,0,1
1112,2,1003,1,1,0,0
872,3,907,1,1,0,0
876,1,1022,1,0,0,0
333,1,1288,1,0,0,1
506,2,941,1,1,0,1
1051,2,1139,1,0,0,0
1070,1,1018,1,1,0,0
414,7,0,0,0,0,0
938,1,967,1,0,0,0
186,1,491,1,1,0,0
690,6,574,1,0,0,0
299,6,787,1,0,0,0
404,3,536,1,0,0,0
167,1,0,0,0,0,0
438,6,567,1,0,0,0
885,4,908,1,1,0,0
693,2,482,1,0,0,0
474,5,825,1,1,0,1
86,5,543,1,0,0,1
295,7,0,0,0,0,0
1044,5,824,1,0,0,0
914,3,1180,1,0,0,0
929,2,830,1,1,0,0
182,7,0,0,0,0,0
305,5,444,1,0,0,1
25,1,2096,1,1,0,0
97,2,796,1,1,0,0
1044,4,843,1,1,0,0
309,1,0,0,0,0,0
305,5,564,1,0,0,0
51,2,497,1,1,0,1
60,1,957,1,1,0,0
55,3,615,1,1,0,1
653,1,436,1,0,0,0
769,5,3348,1,0,0,0
338,5,617,1,0,0,0
461,5,545,1,1,0,0
788,7,0,0,0,0,0
267,5,1108,1,1,0,0
305,2,417,1,0,0,0
434,4,832,1,0,0,1
127,6,901,1,0,0,0
360,3,755,1,1,0,0
247,6,662,1,0,0,0
494,7,930,1,0,0,0
434,4,648,1,0,0,1
193,6,923,1,0,0,0
1109,5,459,1,1,0,0
751,2,681,1,1,0,1
476,1,643,1,0,0,0
471,2,689,1,1,0,1
102,2,783,1,0,0,0
160,2,470,1,0,0,0
615,1,1332,1,0,0,1
1065,1,470,1,0,0,0
425,2,552,1,1,0,0
966,4,549,1,0,0,0
905,3,1183,1,1,0,0
931,2,527,1,1,0,0
1111,7,0,0,0,0,0
872,4,839,1,1,0,1
1036,1,536,1,0,0,1
592,1,736,1,1,0,0
577,6,520,1,0,0,0
951,1,896,1,1,0,0
759,6,535,1,0,0,0
104,7,0,0,0,0,0
317,7,0,0,0,0,0
232,3,286,1,1,0,0
1105,6,812,1,0,0,0
761,6,722,1,0,0,0
1021,6,1021,1,0,0,0
603,5,939,1,1,0,0
810,3,511,1,1,0,1
956,5,554,1,1,0,0
972,7,0,0,0,0,0
758,2,759,1,1,0,0
632,4,742,1,0,0,0
147,6,938,1,0,0,0
563,4,681,1,0,0,1
290,4,598,1,0,0,0
476,2,743,1,1,0,0
847,3,984,1,1,0,0
261,7,0,0,0,0,0
472,5,688,1,1,0,0
46,4,617,1,1,0,0
88,2,576,1,0,0,0
925,4,1491,1,0,0,1
476,4,625,1,0,0,0
523,4,1690,1,0,0,0
353,7,1113,1,0,0,0
800,5,432,1,0,0,0
324,2,783,1,0,0,0
1030,5,448,1,1,0,0
992,6,458,1,0,0,0
604,1,694,1,1,0,0
66,1,664,1,1,0,1
1089,1,994,1,0,0,0
443,1,393,1,0,0,1
18,5,790,1,0,0,0
283,7,0,0,0,0,0
192,1,677,1,1,0,1
319,7,0,0,0,0,0
785,5,694,1,1,0,0
433,7,236,1,0,0,0
961,6,701,1,0,0,0
1099,3,767,1,0,0,0
850,5,706,1,1,0,0
531,6,516,1,0,0,0
166,6,828,1,0,0,0
511,2,916,1,0,0,1
15,1,704,1,1,0,0
1031,1,253,1,0,0,0
815,7,0,0,0,0,0
261,7,0,0,0,0,0
788,1,2213,1,1,0,0
960,7,0,0,0,0,0
34,2,962,1,1,0,0
985,6,1038,1,0,0,0
971,4,1000,1,1,0,0
57,4,786,1,0,0,1
721,1,812,1,1,0,1
509,6,362,1,0,0,0
141,4,641,1,1,0,0
76,4,1106,1,1,0,0
395,3,485,1,0,0,0
466,7,0,0,0,0,0
295,3,742,1,0,0,0
1093,7,0,0,0,0,0
813,1,873,1,1,0,0
951,7,0,0,0,0,0
281,5,582,1,1,0,0
398,7,0,0,0,0,0
1022,3,696,1,0,0,0
1084,1,967,1,1,0,0
847,3,1110,1,0,0,0
921,5,934,1,0,0,0
996,2,926,1,1,0,0
18,6,524,1,0,0,0
270,6,1127,1,0,0,0
98,6,500,1,0,0,0
794,1,503,1,0,0,1
336,5,2044,1,1,0,0
659,4,597,1,0,0,0
241,4,553,1,0,0,1
672,2,1495,1,1,0,0
1043,7,0,0,0,0,0
559,2,751,1,0,0,1
575,4,427,1,0,0,0
313,5,790,1,0,0,0
303,2,561,1,0,0,0
831,5,1283,1,0,0,1
1092,1,1365,1,1,0,0
150,2,689,1,0,0,0
409,1,514,1,0,0,0
949,3,458,1,0,0,0
82,2,939,1,1,0,0
458,2,485,1,0,0,0
804,6,534,1,0,0,0
329,5,674,1,0,0,0
866,1,632,1,1,0,0
64,7,0,0,0,0,0
577,2,462,1,0,0,1
897,1,0,0,0,0,0
793,1,746,1,1,0,1
393,4,473,1,0,0,1
